"Cell","Site","contra","AltFreq","AltPos","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","a0","a0.1","a0.2","a0.3","a0.4","a0.5","a0.6","a0.7","a0.8","a0.9","a1","NA.","NA.1","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.10","NA.11","NA.12","NA.13","NA.14","Trial","Mean_Bin_1","Mean_Bin_2","Mean_Bin_3","Mean_Bin_4","Mean_Bin_5","Mean_Bin_6","Mean_Bin_7","Mean_Bin_8","Mean_Bin_9","Mean_Bin_10","Mean_Bin_11","Mean_Bin_12","Mean_Bin_13","Mean_Bin_14","Mean_Bin_15","Mean_Bin_16","Mean_Bin_17","Mean_Bin_18","Mean_Bin_19","Mean_Bin_20","Mean_Bin_21","Mean_Bin_22","Mean_Bin_23","Mean_Bin_24","Min_Max_Min.","Min_Max_1st.Qu.","Min_Max_Median","Min_Max_Mean","Min_Max_3rd.Qu.","Min_Max_Max.","Switch_at_0.1","Switch_at_0.2","Switch_at_0.3","Mean_Bin_25","Mean_Bin_26","Mean_Bin_27","Mean_Bin_28","Mean_Bin_29","Mean_Bin_30","Mean_Bin_31","Mean_Bin_32","Mean_Bin_33","Mean_Bin_34","Mean_Bin_35","Mean_Bin_36","Mean_Bin_37","Mean_Bin_38","Mean_Bin_39","Mean_Bin_40","n_bins"
"PSIC093010Loc_DoubleSound",0,1,903,24,0.215965395,0.28387051,0.001058252,0.499105843,"Single",0.499105843,0.11,0.12,0.12,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.455623719015026,0.453782593256438,0.458810507127441,0.46506040510859,0.467475653060163,0.4649721036631,0.459555402302811,0.453750456871686,0.451101115278335,0.452253357241274,0.452769026079662,0.451022257138502,0.450212730362404,0.448491729036238,0.448132444424698,0.449754625371689,0.452182290445189,0.455663504983782,0.458804867342538,0.461341581302915,0.462534258270532,0.463152493592746,0.464587684737829,0.464849034537368,0.003204,0.06251,0.1627,0.2305,0.3573,0.9325,1.29968,0.78684,0.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"PSIC093010Loc_DoubleSound",0,1,903,24,0.215965395,0.28387051,0.001058252,0.499105843,"Single",0.499105843,0.11,0.12,0.12,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.477977166757825,0.479772561044924,0.479910097638636,0.477425957752478,0.476098830978469,0.476027566545285,0.474882979120441,0.475756807563479,0.477933711909825,0.477680226984482,0.473756204528034,0.467568570521015,0.463643491540668,0.461468822115814,0.458809335820637,0.45927561945357,0.463586165318777,0.466345280808017,0.465950580739571,0.467660433887172,0.46985514909875,0.470635243068975,0.471570734527929,0.473036144247994,0.003204,0.06251,0.1627,0.2305,0.3573,0.9325,1.29968,0.78684,0.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"PSIC093010Loc_DoubleSound",0,1,903,24,0.215965395,0.28387051,0.001058252,0.499105843,"Single",0.499105843,0.11,0.12,0.12,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.464654028022233,0.46499712302516,0.464064422249946,0.460806449289299,0.456698320436651,0.454348060334247,0.455212032977316,0.457414972065069,0.458398753825467,0.458921664182083,0.455157152578242,0.454328016602421,0.457695242942033,0.458224593295529,0.455339208287308,0.452404655905034,0.452626419983206,0.454690295220513,0.455891443728218,0.45958793013585,0.464755897487404,0.467454100712471,0.470914823551984,0.475611747402014,0.003204,0.06251,0.1627,0.2305,0.3573,0.9325,1.29968,0.78684,0.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"PSIC093010Loc_DoubleSound",0,1,903,24,0.215965395,0.28387051,0.001058252,0.499105843,"Single",0.499105843,0.11,0.12,0.12,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.474187617373021,0.47666961106922,0.486854714620552,0.495635141135209,0.501050758918506,0.500361964882621,0.49620035474511,0.494217157629724,0.493510530583799,0.490124158085376,0.485693486070669,0.485787439721102,0.488263018076674,0.491373642581944,0.49049841321218,0.48782213369017,0.487800183800158,0.487014885679539,0.484051946064298,0.480485933247226,0.478118723686379,0.476778723236569,0.47631243673702,0.476044214153047,0.003204,0.06251,0.1627,0.2305,0.3573,0.9325,1.29968,0.78684,0.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111111_3Loc_DoubleSound",0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,"Single",0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74652496909462,0.746768463139515,0.744601211828062,0.746339842626581,0.751566026782793,0.755915159829685,0.756956069144003,0.758691011970732,0.763877339773307,0.767831697780231,0.764697232807667,0.759573212028402,0.758980868125549,0.761202370251954,0.763020762647772,0.761014463464712,0.75908550315035,0.760175430622248,0.761236103916807,0.759014256713935,0.75785234183846,0.757395373025522,0.758793858280397,0.758745963828352,0.001494,0.04292,0.1053,0.1747,0.2567,0.899,0.9936,0.50452,0.24048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111111_3Loc_DoubleSound",0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,"Single",0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.76482266976242,0.765916740490303,0.766720037087839,0.76692132500915,0.766139575298763,0.76505903909511,0.7656462353565,0.767255895582199,0.766661883069775,0.765600720762473,0.765210260462542,0.76310984883799,0.761133905579321,0.75945257286282,0.760207374166847,0.761272466269182,0.76188607955039,0.763339314564494,0.766020564181678,0.765500951769179,0.762708590287316,0.762214918670574,0.763753036311381,0.763638532662784,0.001494,0.04292,0.1053,0.1747,0.2567,0.899,0.9936,0.50452,0.24048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111111_3Loc_DoubleSound",0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,"Single",0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.772716185513324,0.773506397353453,0.770196581569838,0.767683759184788,0.768105888541899,0.769931885461608,0.773833020067605,0.777983783520103,0.781642516247019,0.784265557095702,0.78181998321539,0.776875838077799,0.77263478405222,0.770499811481463,0.771297047136217,0.771325462677485,0.771241322639985,0.773140127498015,0.775543297092702,0.774083848315346,0.771772191917981,0.769955249090042,0.767582732814407,0.767192082950454,0.001494,0.04292,0.1053,0.1747,0.2567,0.899,0.9936,0.50452,0.24048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111111_3Loc_DoubleSound",0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,"Single",0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.75341725774379,0.753774175277651,0.75225447475708,0.753647461295185,0.755555496322819,0.757152909784193,0.75836293942256,0.758059086425095,0.758527432133241,0.759456312116976,0.756663402693293,0.754278243061256,0.755781765228716,0.75757941298892,0.758950495218162,0.759550044240889,0.760045527063911,0.761516231159158,0.762666690425293,0.76296041911038,0.762528259154039,0.763676782759388,0.764255225511955,0.763558397377138,0.001494,0.04292,0.1053,0.1747,0.2567,0.899,0.9936,0.50452,0.24048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111111_3Loc_DoubleSound",0,-1,1100,-6,0.243024159,0.155689067,0.104748355,0.496538418,"Single",0.496538418,0.06,0.07,0.06,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.724359526789051,0.726152855580963,0.7265621698635,0.726994414598718,0.727923680852745,0.72887900067449,0.728428040508555,0.726077495447835,0.721386014202481,0.714120583048817,0.711453150494495,0.711880272025491,0.71485343196374,0.718527850926466,0.720105554586655,0.719808485158205,0.719467663324907,0.718970352448193,0.71803097737873,0.717367379890201,0.71995413792306,0.724866275029748,0.726342259412869,0.72476088317972,0.001494,0.04292,0.1053,0.1747,0.2567,0.899,0.9936,0.50452,0.24048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.534060281470938,0.533302159398919,0.538755433372525,0.544451536757316,0.544577101141933,0.541083208823774,0.533202510918936,0.523636523791092,0.520307495214688,0.519728221824684,0.520516809183881,0.520689084793369,0.520329817345204,0.518047319170416,0.516334249360762,0.516746662147572,0.51776127691997,0.517064799736876,0.518165745846661,0.520725007894237,0.525333712746806,0.525823497980106,0.52224007327055,0.522896907873704,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.524683078308243,0.523327553445487,0.526420624202202,0.535408149468061,0.544060985444283,0.549930274195033,0.548422577612573,0.544606966013269,0.540484983766076,0.534618052193392,0.530816430795591,0.527827661960696,0.52527936593805,0.522385302631969,0.519126387451887,0.51695230956992,0.51443907376204,0.515462887594452,0.523583193375726,0.533740329945199,0.543085732797288,0.545720111573954,0.540607538305943,0.536605104121932,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41086260085668,0.40700315842899,0.403020597934697,0.401205786958384,0.402370038841291,0.403727198036508,0.400980347491417,0.398168742879579,0.400466809063463,0.405861451837622,0.410675012127743,0.414605083859559,0.416161713971154,0.416430055991449,0.417406961030397,0.417273902131435,0.41420269586726,0.411449208667182,0.414931484494329,0.420693454779736,0.422628122919839,0.422831371851991,0.424979418745039,0.426364302451809,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.483145749804865,0.478960606793548,0.475224736757341,0.475015563862411,0.477290609205632,0.481481194234129,0.48846516394467,0.495175732065948,0.499104706467177,0.495727324819763,0.491495241059796,0.49055123615133,0.491432728970647,0.492723502104003,0.492569617175687,0.488148367197163,0.482485640993332,0.477346350937435,0.475919947727028,0.479205376209945,0.483759135723083,0.485419732502733,0.486028454886405,0.486775750237042,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.596738321657321,0.600377530936834,0.603969253717502,0.607383204635894,0.605324495407351,0.601723518698282,0.603778861188027,0.609659777049846,0.613278607202279,0.611465845072437,0.608690511909042,0.608857695076418,0.606870941309275,0.604421315195107,0.600990234634923,0.597009220564194,0.593074136719248,0.590072200404398,0.593679017666435,0.601479915156888,0.607522505508941,0.609480288496379,0.608340973218776,0.603876397444047,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.430350811381575,0.425033929819159,0.424449108653876,0.425064842989448,0.425075793126542,0.429138168573258,0.432720540213604,0.437194330469926,0.443690978663308,0.442646016641451,0.437014572462938,0.434746299425116,0.436102260317195,0.437253008864633,0.436681700936304,0.431222939792363,0.424118917479781,0.419892012792497,0.423027981974543,0.426365507373285,0.427845931049037,0.430281932894279,0.431354402834015,0.4310957087314,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.604879753026404,0.607858171896801,0.610815770142637,0.613805442411737,0.612789209064873,0.611294043366158,0.61473337615318,0.618613384440831,0.61622573598415,0.611856277812535,0.60827973511481,0.606337089933654,0.605165927285052,0.603664602167391,0.602252613384971,0.598663649903074,0.594589334954815,0.591474827667976,0.591782853927858,0.594655638731547,0.596123351628164,0.593852265187863,0.591201498707106,0.591844223125187,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.498812424417709,0.499765276269608,0.503781966110877,0.511359986384948,0.511426620413144,0.510852176535715,0.517322642561512,0.523833477568675,0.52147200483373,0.513123879414348,0.508540723597188,0.506859264872879,0.506316984424466,0.504798236278162,0.501466058052563,0.499297351977186,0.497854552114331,0.495281062718283,0.495608078825846,0.496870813495553,0.491919986226162,0.486896173207736,0.49061150919502,0.495073838142653,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.429882005361349,0.421081544547805,0.415659668004413,0.42319330440076,0.428969748367529,0.429546618638479,0.432692060594332,0.436755890185962,0.438384499328179,0.434669493408153,0.43120463788065,0.431839631479551,0.436921068826167,0.441367312125594,0.443782069921962,0.445117863361873,0.446202872984205,0.449906851934591,0.458117429528973,0.463530399460328,0.465796268671256,0.469423102657961,0.46902460813895,0.464821647206942,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.550939334926617,0.554022801571083,0.558871496443761,0.560314363070826,0.559292677275606,0.562372367611191,0.570454096371893,0.577584011912571,0.577988176489409,0.573574782531269,0.567081964562754,0.561884926460766,0.562081002395804,0.563211669157726,0.562656011381554,0.560208866628857,0.557855166494658,0.556869577628371,0.559865324728525,0.564855385022461,0.568849169824434,0.571386891371393,0.570281153219758,0.565266860880626,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.55475442122263,0.555673784846783,0.559655719790363,0.56198231869851,0.562468685205978,0.567357851120445,0.57871752303778,0.589582475707757,0.590939927862048,0.586576520317143,0.58422351466658,0.584574355668163,0.584977025448164,0.585426387863132,0.586773092042958,0.58884848994532,0.590774520372651,0.592236785518829,0.592541282489787,0.593995473094292,0.594910717238704,0.590743736707062,0.586245740932232,0.582791637538007,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.493592515018916,0.49367486905764,0.490987311351558,0.487185094309984,0.481445185804805,0.477251314199672,0.478157290315686,0.479064405344846,0.48065597944111,0.487134914682114,0.492150183000046,0.496271659597025,0.49966126817139,0.501506332522403,0.503081899544062,0.504072784868235,0.507269712226379,0.512239183108347,0.516084473414179,0.516712047159261,0.517582610508849,0.517516259540073,0.511621332935462,0.508658027727638,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.49181470035886,0.485481694356132,0.486159469436221,0.496818899353086,0.506231824882644,0.510727597014969,0.511551363773848,0.512320791691592,0.513590528237534,0.512963021318567,0.513630376664685,0.516338536150351,0.520748050935185,0.524913985335176,0.530413547051526,0.535924601065213,0.538571894036288,0.539956978060267,0.538846594531838,0.535090273511644,0.533033566585587,0.533198214821843,0.530793541621985,0.528773433823513,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.555842923107487,0.550061809193501,0.549606071459874,0.551400547534523,0.550515801189706,0.555062000867434,0.562271052603083,0.570677617346196,0.577958738906171,0.580007195299158,0.577961453960438,0.575251000847614,0.573148836558874,0.571498435196109,0.57036486640047,0.570788926126519,0.571965143397693,0.573703051505573,0.578739819400422,0.584836907739264,0.588609457860004,0.586454070332493,0.581797399362972,0.578472728321164,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.593212461178334,0.59880085766271,0.604059921864388,0.6072671740031,0.608599507065905,0.607284564163243,0.601547850997807,0.595301361734862,0.592963047796268,0.596368722117714,0.597249835142156,0.597183085298955,0.596421589873523,0.594552381392859,0.592536836776639,0.592672618199612,0.595946520954397,0.600390491336672,0.600189313115749,0.598958164104354,0.599706553039937,0.597888777441193,0.595196520131774,0.593545057924135,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.562409174144267,0.564741649909834,0.570687768502762,0.575068617882716,0.571616649668243,0.566494141520304,0.572834511680969,0.57897207921556,0.575596192165134,0.570975011711164,0.572275768301267,0.575250642889141,0.578479562005388,0.582556850496367,0.585718750874164,0.587868939687283,0.590994982152077,0.594875480527627,0.594126205694112,0.593670525387674,0.594592783195298,0.591787410015295,0.584965853337491,0.579719811634194,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.479909888135291,0.475858501002875,0.464815492018806,0.455351678639377,0.448378176674012,0.451320796718478,0.469316340746446,0.485382474170154,0.488893278101726,0.486904115208129,0.486011372757523,0.485184545447419,0.483170380269571,0.480371362222243,0.477580138572656,0.47390695965553,0.470731873710053,0.469154276708469,0.4678861685981,0.459339595428822,0.447627736548802,0.442773464110026,0.447104985652692,0.453850961015601,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC102811Loc_DoubleSound",0,-1,500,24,0.383451879,0.49567186,0.011727238,0.109149023,"Average",0.49567186,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.473601056479676,0.474277462937447,0.482059427067163,0.493425902796544,0.503672004676879,0.502140956758938,0.486770561581719,0.470215064674359,0.459634058000654,0.454852440283673,0.454855054094753,0.456386458624775,0.459223094987391,0.45998559493863,0.457549005606498,0.453040068619792,0.446064303411592,0.442976599771486,0.452234596451181,0.461128557762606,0.463788261680998,0.463544161964583,0.464580066446222,0.466014527243266,0.003863,0.08257,0.1967,0.2557,0.394,0.9086,1.48348,0.90276,0.52436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111011_2Loc_DoubleSound",0,-1,500,-24,0.286454015,0.218389031,0.000344893,0.494812062,"Single",0.494812062,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.658930066488345,0.658495523511263,0.65945512229063,0.661985868271786,0.664724292732521,0.668062819499531,0.671684483899327,0.674566095454981,0.674079695551231,0.672691519393548,0.670504810051196,0.668530773206235,0.666465935966659,0.663894323649328,0.662314725668373,0.661419014650635,0.662651258519958,0.664953884319523,0.667954555078297,0.669151812818696,0.667060561836742,0.662592737573847,0.659231108267015,0.656833105704792,0.003472,0.05952,0.1503,0.2156,0.3306,0.8921,1.26004,0.70224,0.36768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111011_2Loc_DoubleSound",0,-1,500,-24,0.286454015,0.218389031,0.000344893,0.494812062,"Single",0.494812062,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.619864165693915,0.618738193254572,0.618840639708469,0.618739664020445,0.619415840006774,0.620098740585025,0.620399421107591,0.622070329571253,0.622962321372112,0.623581326179401,0.625866586686037,0.627303141959455,0.626339874801208,0.623452386309878,0.621185699819424,0.625013563690577,0.628621023170991,0.627702860491115,0.626449666542316,0.626092047065131,0.625890550401831,0.626007008713848,0.626945759438861,0.628578384125751,0.003472,0.05952,0.1503,0.2156,0.3306,0.8921,1.26004,0.70224,0.36768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111011_2Loc_DoubleSound",0,-1,500,-24,0.286454015,0.218389031,0.000344893,0.494812062,"Single",0.494812062,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.679463253791197,0.676628680140425,0.674621526848552,0.675287356694667,0.67915995165227,0.683774178637839,0.68782469549367,0.689743045475511,0.690028834845464,0.68917359697952,0.68746107690381,0.685610588972128,0.683689299128135,0.682111350272671,0.681297350301846,0.683555027065507,0.68890876637935,0.693495738564234,0.695918000824312,0.696943652710156,0.698397799028465,0.697365893852291,0.692479711289966,0.687755306389412,0.003472,0.05952,0.1503,0.2156,0.3306,0.8921,1.26004,0.70224,0.36768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"YKIC111011_2Loc_DoubleSound",0,-1,500,-24,0.286454015,0.218389031,0.000344893,0.494812062,"Single",0.494812062,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.12,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.701248438121605,0.700443422362257,0.697457244960691,0.697584806149319,0.700411973247657,0.70160872083065,0.702999087785784,0.703853195882412,0.704479217477592,0.705252460891951,0.702155985266026,0.699053615326992,0.697116839257609,0.695999635378639,0.697220177232627,0.701362234412935,0.704292638292898,0.704076897156114,0.702894890596175,0.701228733366194,0.699513863913752,0.69824362269889,0.698817788124364,0.698382254785767,0.003472,0.05952,0.1503,0.2156,0.3306,0.8921,1.26004,0.70224,0.36768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
