Cell,Site,contra,AltFreq,AltPos,PrMix,PrAve,PrOut,PrSing,WinModels,WinPr,a0,a0.1,a0.2,a0.3,a0.4,a0.5,a0.6,a0.7,a0.8,a0.9,a1,NA,NA.1,NA.2,NA.3,NA.4,NA.5,NA.6,NA.7,NA.8,NA.10,NA.11,NA.12,NA.13,NA.14
YKIC140219Loc_DoubleSound,2,1,609,6,0.581760732,0.227729666,4.64E-05,0.190463248,Mixture,0.581760732,0.07,0.07,0.08,0.08,0.08,0.08,0.1,0.09,0.11,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140219Loc_DoubleSound,2,1,609,-24,0.343590281,0.094061602,0.005133819,0.557214298,Single,0.557214298,0.21,0.15,0.1,0.09,0.07,0.08,0.07,0.07,0.06,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140219Loc_DoubleSound,2,1,1100,-24,0.212919482,0.354572938,0.001763524,0.430744056,Single,0.430744056,0.11,0.1,0.11,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,1,1,500,6,0.999952028,2.44E-05,8.22E-10,2.36E-05,Mixture,0.999952028,0.14,0.1,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,2,1,1988,-6,0.999434147,0.00026596,2.50E-08,0.000299869,Mixture,0.999434147,0.18,0.12,0.1,0.08,0.08,0.07,0.07,0.07,0.07,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,1,1,1988,6,0.981525733,0.015946003,0.00025888,0.002269384,Mixture,0.981525733,0.16,0.12,0.1,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,2,1,500,24,0.843960827,0.156039016,1.47E-10,1.57E-07,Mixture,0.843960827,0.12,0.12,0.12,0.09,0.09,0.09,0.1,0.08,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,2,1,1988,-24,0.111462537,0.815326414,4.23E-06,0.073206817,Average,0.815326414,0.1,0.1,0.11,0.1,0.1,0.09,0.09,0.09,0.08,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140220Loc_DoubleSound,2,1,1988,6,0.631331926,0.063125939,4.76E-05,0.305494494,Mixture,0.631331926,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.13,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140221Loc_DoubleSound,1,1,1100,-6,0.99995561,4.44E-05,7.87E-12,1.76E-09,Mixture,0.99995561,0.09,0.09,0.09,0.07,0.06,0.06,0.07,0.08,0.1,0.11,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140221Loc_DoubleSound,1,1,500,24,0.5677065,0.432293415,5.92E-12,8.44E-08,Mixture,0.5677065,0.09,0.11,0.12,0.13,0.11,0.09,0.08,0.08,0.06,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140225Loc_DoubleSound,1,1,500,6,0.911423428,0.0293945,3.62E-05,0.059145918,Mixture,0.911423428,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.09,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,2,1,500,6,0.005171733,0.993275215,2.24E-08,0.00155303,Average,0.993275215,0.06,0.07,0.08,0.11,0.1,0.12,0.11,0.1,0.09,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,1,1,1988,24,0.979480053,0.01453736,1.87E-07,0.0059824,Mixture,0.979480053,0.14,0.11,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,2,1,1988,-6,0.106768459,0.106150994,0.00139036,0.785690188,Single,0.785690188,0.21,0.14,0.11,0.1,0.08,0.07,0.06,0.07,0.06,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,1,1,500,24,0.159315154,0.122313123,0.007931834,0.710439889,Single,0.710439889,0.03,0.04,0.04,0.05,0.06,0.07,0.08,0.09,0.14,0.17,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,1,1,1988,-6,0.149781657,0.140819456,0.017749878,0.691649009,Single,0.691649009,0.32,0.14,0.1,0.09,0.09,0.07,0.06,0.05,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,2,1,1988,6,0.583748548,0.136588167,0.042613467,0.237049818,Mixture,0.583748548,0.14,0.12,0.11,0.09,0.08,0.08,0.09,0.07,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,1,1,500,-6,0.550060591,0.256782247,0.000881816,0.192275346,Mixture,0.550060591,0.07,0.08,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140226Loc_DoubleSound,1,1,500,6,0.499181724,0.119997416,0.000669228,0.380151632,Mixture,0.499181724,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.1,0.13,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140313Loc_DoubleSound,2,1,500,24,0.011533294,0.975293015,0.000945575,0.012228117,Average,0.975293015,0.13,0.11,0.09,0.09,0.1,0.12,0.1,0.09,0.07,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140321Loc_DoubleSound,2,1,500,24,0.997740392,0.000591374,0.000183414,0.001484819,Mixture,0.997740392,0.21,0.14,0.11,0.09,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140321Loc_DoubleSound,2,1,1632,-24,0.721923248,0.165491334,0.005050154,0.107535264,Mixture,0.721923248,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,2,1,500,24,0.999999999,5.65E-10,4.58E-14,1.68E-11,Mixture,0.999999999,0.14,0.07,0.07,0.07,0.07,0.08,0.1,0.1,0.12,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,2,1,500,6,0.999999946,3.65E-08,3.51E-11,1.74E-08,Mixture,0.999999946,0.15,0.07,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,1,1,500,24,0.999999933,5.81E-08,3.35E-10,8.59E-09,Mixture,0.999999933,0.18,0.15,0.1,0.07,0.06,0.06,0.06,0.06,0.08,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,2,1,1632,24,0.999999779,1.58E-07,3.62E-09,6.01E-08,Mixture,0.999999779,0.19,0.11,0.08,0.06,0.06,0.05,0.06,0.07,0.08,0.09,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,2,1,1632,6,0.999988012,6.36E-07,6.25E-08,1.13E-05,Mixture,0.999988012,0.23,0.07,0.07,0.07,0.08,0.08,0.08,0.07,0.07,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,1,1,500,6,0.998525268,0.000723742,5.67E-05,0.000694321,Mixture,0.998525268,0.18,0.12,0.1,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,2,1,1632,-24,0.997574059,0.001491715,3.41E-08,0.000934192,Mixture,0.997574059,0.13,0.09,0.07,0.08,0.08,0.08,0.08,0.1,0.1,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,1,1,500,-6,0.991393196,0.002430535,1.87E-06,0.006174397,Mixture,0.991393196,0.09,0.09,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.12,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,1,1,1632,24,0.653230786,0.063773038,0.064879421,0.218116755,Mixture,0.653230786,0.16,0.14,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140501Loc_DoubleSound,1,1,1632,-6,0.412791033,0.039854746,0.19679085,0.350563371,Mixture,0.412791033,0.34,0.13,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140507Loc_DoubleSound,2,1,1632,-6,0.995746945,0.001906737,3.62E-07,0.002345956,Mixture,0.995746945,0.13,0.09,0.1,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140507Loc_DoubleSound,2,1,500,24,0.807595462,0.050142115,0.023638134,0.118624289,Mixture,0.807595462,0.17,0.12,0.11,0.09,0.09,0.08,0.07,0.07,0.07,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140507Loc_DoubleSound,2,1,500,6,0.409979822,0.37902719,0.028683096,0.182309892,Mixture,0.409979822,0.12,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140516Loc_DoubleSound,1,1,500,6,0.570254218,0.239986401,0.007818418,0.181940963,Mixture,0.570254218,0.09,0.09,0.11,0.09,0.09,0.08,0.09,0.09,0.08,0.1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140516Loc_DoubleSound,2,1,500,-6,0.560119608,0.256608184,0.000826918,0.18244529,Mixture,0.560119608,0.07,0.07,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140516Loc_DoubleSound,2,1,500,6,0.139251859,0.504256076,0.068888154,0.287603912,Average,0.504256076,0.09,0.09,0.11,0.1,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140516Loc_DoubleSound,1,1,500,24,0.188246129,0.195713196,0.146079399,0.469961277,Single,0.469961277,0.14,0.12,0.12,0.1,0.09,0.08,0.08,0.08,0.07,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,1,1,500,24,0.001751984,0.971798722,0.003140081,0.023309213,Average,0.971798722,0.08,0.12,0.14,0.17,0.13,0.1,0.07,0.06,0.05,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,1,1,500,6,0.967556557,0.032442649,8.85E-09,7.85E-07,Mixture,0.967556557,0.09,0.14,0.13,0.13,0.09,0.09,0.07,0.06,0.06,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,1,1,1632,-6,0.768672435,0.159025556,2.07E-05,0.072281261,Mixture,0.768672435,0.12,0.13,0.1,0.11,0.1,0.08,0.08,0.08,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,1,1,500,-6,0.155877041,0.270417617,0.110130662,0.46357468,Single,0.46357468,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,2,1,500,6,0.203133729,0.447852765,5.10E-05,0.348962521,Average,0.447852765,0.06,0.07,0.08,0.09,0.1,0.1,0.1,0.09,0.1,0.1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140528Loc_DoubleSound,1,1,1632,6,0.353609958,0.205777295,0.001483189,0.439129558,Single,0.439129558,0.08,0.08,0.09,0.08,0.09,0.09,0.1,0.08,0.09,0.1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140529Loc_DoubleSound,1,1,500,6,0.201263001,0.272002842,0.000412513,0.526321644,Single,0.526321644,0.06,0.06,0.07,0.08,0.09,0.09,0.1,0.1,0.11,0.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140603Loc_DoubleSound,1,1,500,-24,0.567981281,0.165238265,0.057287844,0.20949261,Mixture,0.567981281,0.12,0.11,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140603Loc_DoubleSound,1,1,1632,-6,0.246267539,0.524485877,0.006124631,0.223121954,Average,0.524485877,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140603Loc_DoubleSound,1,1,500,-6,0.517982636,0.363086726,0.02473803,0.094192609,Mixture,0.517982636,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140603Loc_DoubleSound,1,1,500,6,0.335195502,0.35538935,0.067445101,0.241970048,Average,0.35538935,0.11,0.1,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140605Loc_DoubleSound,1,1,500,6,0.99990984,6.17E-05,2.25E-07,2.83E-05,Mixture,0.99990984,0.13,0.14,0.11,0.09,0.08,0.07,0.06,0.07,0.07,0.08,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140813Loc_DoubleSound,2,1,500,6,0.128999521,0.610579612,0.050084355,0.210336513,Average,0.610579612,0.08,0.09,0.1,0.1,0.09,0.11,0.1,0.09,0.08,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140911Loc_DoubleSound,2,1,500,-6,0.996461755,0.002264402,8.58E-05,0.001188047,Mixture,0.996461755,0.15,0.1,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.09,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140911Loc_DoubleSound,1,-1,1632,24,0.986210726,0.001353603,0.000219384,0.012216287,Mixture,0.986210726,0.08,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.08,0.1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140911Loc_DoubleSound,1,-1,500,24,0.059349514,0.142400559,0.00078016,0.797469767,Single,0.797469767,0.05,0.05,0.06,0.06,0.07,0.07,0.08,0.1,0.11,0.14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC140911Loc_DoubleSound,2,1,500,24,0.627629917,0.050660711,0.081994378,0.239714993,Mixture,0.627629917,0.23,0.16,0.13,0.09,0.07,0.07,0.05,0.06,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141009Loc_DoubleSound,1,1,500,6,0.955427469,0.040332551,1.48E-05,0.004225167,Mixture,0.955427469,0.09,0.1,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141009Loc_DoubleSound,1,1,500,24,0.847511071,0.107716621,1.73E-05,0.044755033,Mixture,0.847511071,0.08,0.09,0.1,0.09,0.08,0.09,0.08,0.09,0.1,0.09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141009Loc_DoubleSound,1,1,1632,-24,0.202004492,0.526678304,0.058679471,0.212637733,Average,0.526678304,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141009Loc_DoubleSound,1,1,500,-6,0.212336879,0.467628448,0.052225666,0.267809007,Average,0.467628448,0.1,0.11,0.1,0.1,0.11,0.08,0.1,0.08,0.08,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141016Loc_DoubleSound,1,1,500,24,0.000918263,0.995383936,0.000221292,0.003476509,Average,0.995383936,0.04,0.03,0.03,0.04,0.06,0.07,0.08,0.12,0.18,0.17,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141016Loc_DoubleSound,1,1,500,-24,0.011565273,0.924364873,0.00095811,0.063111745,Average,0.924364873,0.03,0.03,0.03,0.04,0.07,0.12,0.18,0.12,0.1,0.08,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141028Loc_DoubleSound,1,-1,500,6,0.999996382,2.00E-06,1.31E-07,1.49E-06,Mixture,0.999996382,0.2,0.12,0.07,0.06,0.07,0.07,0.08,0.09,0.09,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141028Loc_DoubleSound,1,-1,500,24,0.998547762,0.000443571,3.70E-05,0.00097171,Mixture,0.998547762,0.15,0.1,0.08,0.08,0.08,0.07,0.06,0.08,0.08,0.09,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKIC141028Loc_DoubleSound,2,1,500,24,0.973842384,0.014078509,3.96E-06,0.012075148,Mixture,0.973842384,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.09,0.11,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
